what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413796153781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413796154890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413796156046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413796168109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413796171093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413796173531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413796173546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413796174500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413796175484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413796175484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413796175562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413796195968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413796197000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413796213875
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1413796217078
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1413796217109
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1413796218046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413796219796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413796220953
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1413796221234
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1413796641703
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1413796644500
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1413796644578
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1413796660750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1413796661500
