what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413962578000
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1413962578171
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1413962578203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1413962580093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1413962679343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1413962709796
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1413962737562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1413962740937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1413962741265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1413962751000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1413962751421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1413962755671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1413962756171
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1413962777609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413962780328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413962780343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413962780421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413962800062
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1413962802718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413962805046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413962805062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413962806562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413962817765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413962820515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413962820531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413962820609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413962827156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413962855234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413962855250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413962855312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413962859953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1413962866265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1413962866906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1413962869234
