what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415258860390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415258862812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415258862828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415258862906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415258881500
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1415258881703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415258890390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415258891500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415258901687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415258901687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415258901796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415258918625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415258921078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415258921937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415258939093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415258939093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415258939171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415258947625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415258953453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415258953453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415258953546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415258957359
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415258966625
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1415258969843
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415258978218
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1415258986375
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1415259001609
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415259002625
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1415259006093
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415259013968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415259016500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415259016937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259018687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259027781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415259028750
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1415259030312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415259043843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259052750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259059796
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415259063046
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1415259064859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259071515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259075984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415259077000
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1415259078531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415259079109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259090546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259134390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259136875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259149187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415259150265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259152765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1415259152812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259153546
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1415259156750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415259157484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259160750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259160765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259160828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259203062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259203750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259203750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259203859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259210890
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415259213546
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1415259216156
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415259223031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259236406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259272578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259273828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259273843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259273937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259281968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415259284281
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1415259286125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415259286984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415259383640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259396015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259396031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259396234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259443625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259447546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259447562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259447656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259452234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415259453218
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1415259454953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415259455515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259473125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259473125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259473203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259478656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1415259523687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415259525015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259526796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259539765
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1415259539859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415259612750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259619562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259619578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259619656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259626875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259631687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415259631703
